7889,Pronold,DIE LINKE,0
7890,Mitte,CDU/CSU,1715
7891,Mitte,SPD,1528
7892,Mitte,FDP,862
7893,Mitte,BÜNDNIS 90/DIE GRÜNEN,723
7894,Mitte,DIE LINKE,690
7895,Ansicht,CDU/CSU,90
7896,Ansicht,SPD,67
7897,Ansicht,FDP,53
7898,Ansicht,BÜNDNIS 90/DIE GRÜNEN,59
7899,Ansicht,DIE LINKE,66
7900,üblich,CDU/CSU,99
7901,üblich,SPD,102
7902,üblich,FDP,30
7903,üblich,BÜNDNIS 90/DIE GRÜNEN,39
7904,üblich,DIE LINKE,52
7905,fließen,CDU/CSU,97
7906,fließen,SPD,84
7907,fließen,FDP,58
7908,fließen,BÜNDNIS 90/DIE GRÜNEN,47
7909,fließen,DIE LINKE,74
7910,Soziale,CDU/CSU,170
7911,Soziale,SPD,176
7912,Soziale,FDP,89
7913,Soziale,BÜNDNIS 90/DIE GRÜNEN,70
7914,Soziale,DIE LINKE,98
7915,Vogel,CDU/CSU,36
7916,Vogel,SPD,63
7917,Vogel,FDP,23
7918,Vogel,BÜNDNIS 90/DIE GRÜNEN,41
7919,Vogel,DIE LINKE,38
7920,unzureichend,CDU/CSU,53
7921,unzureichend,SPD,87
7922,unzureichend,FDP,27
7923,unzureichend,BÜNDNIS 90/DIE GRÜNEN,55
7924,unzureichend,DIE LINKE,65
7925,ignorieren,CDU/CSU,47
7926,ignorieren,SPD,54
7927,ignorieren,FDP,26
7928,ignorieren,BÜNDNIS 90/DIE GRÜNEN,35
7929,ignorieren,DIE LINKE,43
7930,Resolution,CDU/CSU,85
7931,Resolution,SPD,69
7932,Resolution,FDP,44
7933,Resolution,BÜNDNIS 90/DIE GRÜNEN,68
7934,Resolution,DIE LINKE,37
7935,Gewinn,CDU/CSU,187
7936,Gewinn,SPD,216
7937,Gewinn,FDP,124
7938,Gewinn,BÜNDNIS 90/DIE GRÜNEN,110
7939,Gewinn,DIE LINKE,171
7940,Ägypten,CDU/CSU,190
7941,Ägypten,SPD,53
7942,Ägypten,FDP,42
7943,Ägypten,BÜNDNIS 90/DIE GRÜNEN,45
7944,Ägypten,DIE LINKE,65
7945,vorbereiten,CDU/CSU,28
7946,vorbereiten,SPD,22
7947,vorbereiten,FDP,10
7948,vorbereiten,BÜNDNIS 90/DIE GRÜNEN,11
7949,vorbereiten,DIE LINKE,10
7950,speziell,CDU/CSU,114
7951,speziell,SPD,66
7952,speziell,FDP,67
7953,speziell,BÜNDNIS 90/DIE GRÜNEN,40
7954,speziell,DIE LINKE,34
7955,aufgeben,CDU/CSU,45
7956,aufgeben,SPD,27
7957,aufgeben,FDP,26
7958,aufgeben,BÜNDNIS 90/DIE GRÜNEN,22
7959,aufgeben,DIE LINKE,17
7960,Wettbewerbsfähigkeit,CDU/CSU,163
7961,Wettbewerbsfähigkeit,SPD,31
7962,Wettbewerbsfähigkeit,FDP,61
7963,Wettbewerbsfähigkeit,BÜNDNIS 90/DIE GRÜNEN,22
7964,Wettbewerbsfähigkeit,DIE LINKE,15
7965,schlichtweg,CDU/CSU,115
7966,schlichtweg,SPD,66
7967,schlichtweg,FDP,46
7968,schlichtweg,BÜNDNIS 90/DIE GRÜNEN,53
7969,schlichtweg,DIE LINKE,30
7970,Priorität,CDU/CSU,154
7971,Priorität,SPD,111
7972,Priorität,FDP,66
7973,Priorität,BÜNDNIS 90/DIE GRÜNEN,95
7974,Priorität,DIE LINKE,27
7975,Bemühung,CDU/CSU,112
7976,Bemühung,SPD,60
7977,Bemühung,FDP,62
7978,Bemühung,BÜNDNIS 90/DIE GRÜNEN,38
7979,Bemühung,DIE LINKE,30
7980,Währung,CDU/CSU,281
7981,Währung,SPD,91
7982,Währung,FDP,105
7983,Währung,BÜNDNIS 90/DIE GRÜNEN,44
7984,Währung,DIE LINKE,48
7985,oftmals,CDU/CSU,100
7986,oftmals,SPD,41
7987,oftmals,FDP,41
7988,oftmals,BÜNDNIS 90/DIE GRÜNEN,42
7989,oftmals,DIE LINKE,31
7990,Größenordnung,CDU/CSU,79
7991,Größenordnung,SPD,85
7992,Größenordnung,FDP,36
7993,Größenordnung,BÜNDNIS 90/DIE GRÜNEN,30
7994,Größenordnung,DIE LINKE,40
7995,steigern,CDU/CSU,90
7996,steigern,SPD,43
7997,steigern,FDP,42
7998,steigern,BÜNDNIS 90/DIE GRÜNEN,33
7999,steigern,DIE LINKE,23
8000,Sudan,CDU/CSU,76
8001,Sudan,SPD,60
8002,Sudan,FDP,26
8003,Sudan,BÜNDNIS 90/DIE GRÜNEN,49
8004,Sudan,DIE LINKE,41
8005,beschränken,CDU/CSU,41
8006,beschränken,SPD,41
8007,beschränken,FDP,30
8008,beschränken,BÜNDNIS 90/DIE GRÜNEN,26
8009,beschränken,DIE LINKE,34
8010,Job,CDU/CSU,203
8011,Job,SPD,211
8012,Job,FDP,130
8013,Job,BÜNDNIS 90/DIE GRÜNEN,130
8014,Job,DIE LINKE,198
8015,ersparen,CDU/CSU,48
8016,ersparen,SPD,60
8017,ersparen,FDP,26
8018,ersparen,BÜNDNIS 90/DIE GRÜNEN,36
8019,ersparen,DIE LINKE,28
8020,kulturell,CDU/CSU,129
8021,kulturell,SPD,121
8022,kulturell,FDP,89
8023,kulturell,BÜNDNIS 90/DIE GRÜNEN,86
8024,kulturell,DIE LINKE,104
8025,kontrollieren,CDU/CSU,43
8026,kontrollieren,SPD,37
8027,kontrollieren,FDP,31
8028,kontrollieren,BÜNDNIS 90/DIE GRÜNEN,23
8029,kontrollieren,DIE LINKE,34
8030,Ausgestaltung,CDU/CSU,110
8031,Ausgestaltung,SPD,69
8032,Ausgestaltung,FDP,44
8033,Ausgestaltung,BÜNDNIS 90/DIE GRÜNEN,46
8034,Ausgestaltung,DIE LINKE,22
8035,amerikanisch,CDU/CSU,72
8036,amerikanisch,SPD,67
8037,amerikanisch,FDP,45
8038,amerikanisch,BÜNDNIS 90/DIE GRÜNEN,40
8039,amerikanisch,DIE LINKE,69
8040,schaden,CDU/CSU,72
8041,schaden,SPD,42
8042,schaden,FDP,35
8043,schaden,BÜNDNIS 90/DIE GRÜNEN,35
8044,schaden,DIE LINKE,22
8045,ausreichen,CDU/CSU,352
8046,ausreichen,SPD,379
8047,ausreichen,FDP,169
8048,ausreichen,BÜNDNIS 90/DIE GRÜNEN,190
8049,ausreichen,DIE LINKE,187
8050,Bewegung,CDU/CSU,116
8051,Bewegung,SPD,95
8052,Bewegung,FDP,54
8053,Bewegung,BÜNDNIS 90/DIE GRÜNEN,65
8054,Bewegung,DIE LINKE,49
8055,Erinnerung,CDU/CSU,167
8056,Erinnerung,SPD,111
8057,Erinnerung,FDP,58
8058,Erinnerung,BÜNDNIS 90/DIE GRÜNEN,48
8059,Erinnerung,DIE LINKE,47
8060,Finanzausschuß,CDU/CSU,0
8061,Finanzausschuß,SPD,0
8062,Finanzausschuß,FDP,0
8063,Finanzausschuß,BÜNDNIS 90/DIE GRÜNEN,0
8064,Finanzausschuß,DIE LINKE,0
8065,c,CDU/CSU,385246
8066,c,SPD,310485
8067,c,FDP,185775
8068,c,BÜNDNIS 90/DIE GRÜNEN,178605
8069,c,DIE LINKE,172711
8070,vermeintlich,CDU/CSU,85
8071,vermeintlich,SPD,69
8072,vermeintlich,FDP,43
8073,vermeintlich,BÜNDNIS 90/DIE GRÜNEN,39
8074,vermeintlich,DIE LINKE,71
8075,Ressource,CDU/CSU,232
8076,Ressource,SPD,138
8077,Ressource,FDP,104
8078,Ressource,BÜNDNIS 90/DIE GRÜNEN,135
8079,Ressource,DIE LINKE,98
8080,Analyse,CDU/CSU,104
8081,Analyse,SPD,97
8082,Analyse,FDP,51
8083,Analyse,BÜNDNIS 90/DIE GRÜNEN,48
8084,Analyse,DIE LINKE,42
8085,zügig,CDU/CSU,239
8086,zügig,SPD,189
8087,zügig,FDP,111
8088,zügig,BÜNDNIS 90/DIE GRÜNEN,92
8089,zügig,DIE LINKE,71
8090,erneuerbare,CDU/CSU,499
8091,erneuerbare,SPD,287
8092,erneuerbare,FDP,229
8093,erneuerbare,BÜNDNIS 90/DIE GRÜNEN,323
8094,erneuerbare,DIE LINKE,150
8095,überwiegend,CDU/CSU,98
8096,überwiegend,SPD,81
8097,überwiegend,FDP,58
8098,überwiegend,BÜNDNIS 90/DIE GRÜNEN,39
8099,überwiegend,DIE LINKE,39
8100,einsparen,CDU/CSU,26
8101,einsparen,SPD,45
8102,einsparen,FDP,29
8103,einsparen,BÜNDNIS 90/DIE GRÜNEN,33
8104,einsparen,DIE LINKE,26
8105,zwingend,CDU/CSU,101
8106,zwingend,SPD,50
8107,zwingend,FDP,44
8108,zwingend,BÜNDNIS 90/DIE GRÜNEN,59
8109,zwingend,DIE LINKE,29
8110,hoffentlich,CDU/CSU,76
8111,hoffentlich,SPD,95
8112,hoffentlich,FDP,41
8113,hoffentlich,BÜNDNIS 90/DIE GRÜNEN,27
8114,hoffentlich,DIE LINKE,16
8115,verletzen,CDU/CSU,14
8116,verletzen,SPD,14
8117,verletzen,FDP,7
8118,verletzen,BÜNDNIS 90/DIE GRÜNEN,9
8119,verletzen,DIE LINKE,23
8120,Regierungsfraktion,CDU/CSU,50
8121,Regierungsfraktion,SPD,132
8122,Regierungsfraktion,FDP,26
8123,Regierungsfraktion,BÜNDNIS 90/DIE GRÜNEN,90
8124,Regierungsfraktion,DIE LINKE,45
8125,Sicherheitspolitik,CDU/CSU,82
8126,Sicherheitspolitik,SPD,71
8127,Sicherheitspolitik,FDP,45
8128,Sicherheitspolitik,BÜNDNIS 90/DIE GRÜNEN,24
8129,Sicherheitspolitik,DIE LINKE,36
8130,anschließend,CDU/CSU,80
8131,anschließend,SPD,68
8132,anschließend,FDP,41
8133,anschließend,BÜNDNIS 90/DIE GRÜNEN,29
8134,anschließend,DIE LINKE,33
8135,anmessen,CDU/CSU,0
8136,anmessen,SPD,0
8137,anmessen,FDP,0
8138,anmessen,BÜNDNIS 90/DIE GRÜNEN,0
8139,anmessen,DIE LINKE,0
8140,Potenziale,CDU/CSU,78
8141,Potenziale,SPD,54
8142,Potenziale,FDP,45
8143,Potenziale,BÜNDNIS 90/DIE GRÜNEN,44
8144,Potenziale,DIE LINKE,23
8145,irgendwelch,CDU/CSU,97
8146,irgendwelch,SPD,60
8147,irgendwelch,FDP,58
8148,irgendwelch,BÜNDNIS 90/DIE GRÜNEN,49
8149,irgendwelch,DIE LINKE,40
8150,anhören,CDU/CSU,16
8151,anhören,SPD,21
8152,anhören,FDP,22
8153,anhören,BÜNDNIS 90/DIE GRÜNEN,12
8154,anhören,DIE LINKE,16
8155,Oktober,CDU/CSU,138
8156,Oktober,SPD,164
8157,Oktober,FDP,68
8158,Oktober,BÜNDNIS 90/DIE GRÜNEN,62
8159,Oktober,DIE LINKE,70
8160,Wissenschaftler,CDU/CSU,124
8161,Wissenschaftler,SPD,159
8162,Wissenschaftler,FDP,76
8163,Wissenschaftler,BÜNDNIS 90/DIE GRÜNEN,53
8164,Wissenschaftler,DIE LINKE,96
8165,Aktion,CDU/CSU,302
8166,Aktion,SPD,281
8167,Aktion,FDP,125
8168,Aktion,BÜNDNIS 90/DIE GRÜNEN,164
8169,Aktion,DIE LINKE,128
8170,schade,CDU/CSU,233
8171,schade,SPD,198
8172,schade,FDP,90
8173,schade,BÜNDNIS 90/DIE GRÜNEN,104
8174,schade,DIE LINKE,79
8175,wunderbar,CDU/CSU,92
8176,wunderbar,SPD,100
8177,wunderbar,FDP,38
8178,wunderbar,BÜNDNIS 90/DIE GRÜNEN,44
8179,wunderbar,DIE LINKE,32
8180,Haushaltskonsolidierung,CDU/CSU,108
8181,Haushaltskonsolidierung,SPD,49
8182,Haushaltskonsolidierung,FDP,95
8183,Haushaltskonsolidierung,BÜNDNIS 90/DIE GRÜNEN,33
8184,Haushaltskonsolidierung,DIE LINKE,15
8185,feiern,CDU/CSU,36
8186,feiern,SPD,48
8187,feiern,FDP,19
8188,feiern,BÜNDNIS 90/DIE GRÜNEN,25
8189,feiern,DIE LINKE,32
8190,Gebäudesanierung,CDU/CSU,115
8191,Gebäudesanierung,SPD,113
8192,Gebäudesanierung,FDP,70
8193,Gebäudesanierung,BÜNDNIS 90/DIE GRÜNEN,71
8194,Gebäudesanierung,DIE LINKE,37
8195,verursachen,CDU/CSU,24
8196,verursachen,SPD,20
8197,verursachen,FDP,15
8198,verursachen,BÜNDNIS 90/DIE GRÜNEN,18
8199,verursachen,DIE LINKE,21
8200,Erklärung,CDU/CSU,104
8201,Erklärung,SPD,130
8202,Erklärung,FDP,31
8203,Erklärung,BÜNDNIS 90/DIE GRÜNEN,91
8204,Erklärung,DIE LINKE,73
8205,appellieren,CDU/CSU,40
8206,appellieren,SPD,36
8207,appellieren,FDP,13
8208,appellieren,BÜNDNIS 90/DIE GRÜNEN,23
8209,appellieren,DIE LINKE,18
8210,Vielzahl,CDU/CSU,107
8211,Vielzahl,SPD,43
8212,Vielzahl,FDP,46
8213,Vielzahl,BÜNDNIS 90/DIE GRÜNEN,31
8214,Vielzahl,DIE LINKE,24
8215,Wesentliche,CDU/CSU,152
8216,Wesentliche,SPD,94
8217,Wesentliche,FDP,70
8218,Wesentliche,BÜNDNIS 90/DIE GRÜNEN,52
8219,Wesentliche,DIE LINKE,34
8220,geradezu,CDU/CSU,131
8221,geradezu,SPD,66
8222,geradezu,FDP,40
8223,geradezu,BÜNDNIS 90/DIE GRÜNEN,45
8224,geradezu,DIE LINKE,49
8225,Mieter,CDU/CSU,68
8226,Mieter,SPD,103
8227,Mieter,FDP,42
8228,Mieter,BÜNDNIS 90/DIE GRÜNEN,44
8229,Mieter,DIE LINKE,91
8230,Geschäft,CDU/CSU,314
8231,Geschäft,SPD,227
8232,Geschäft,FDP,154
8233,Geschäft,BÜNDNIS 90/DIE GRÜNEN,177
8234,Geschäft,DIE LINKE,189
8235,Bundessicherheitsrat,CDU/CSU,15
8236,Bundessicherheitsrat,SPD,19
8237,Bundessicherheitsrat,FDP,22
8238,Bundessicherheitsrat,BÜNDNIS 90/DIE GRÜNEN,20
8239,Bundessicherheitsrat,DIE LINKE,9
8240,einschränken,CDU/CSU,25
8241,einschränken,SPD,26
8242,einschränken,FDP,16
8243,einschränken,BÜNDNIS 90/DIE GRÜNEN,14
8244,einschränken,DIE LINKE,14
8245,Unternehmer,CDU/CSU,191
8246,Unternehmer,SPD,79
8247,Unternehmer,FDP,67
8248,Unternehmer,BÜNDNIS 90/DIE GRÜNEN,42
8249,Unternehmer,DIE LINKE,53
8250,Frank,CDU/CSU,269
8251,Frank,SPD,275
8252,Frank,FDP,118
8253,Frank,BÜNDNIS 90/DIE GRÜNEN,143
8254,Frank,DIE LINKE,164
8255,langsam,CDU/CSU,76
8256,langsam,SPD,84
8257,langsam,FDP,51
8258,langsam,BÜNDNIS 90/DIE GRÜNEN,62
8259,langsam,DIE LINKE,39
8260,verzeichnen,CDU/CSU,116
8261,verzeichnen,SPD,43
8262,verzeichnen,FDP,44
8263,verzeichnen,BÜNDNIS 90/DIE GRÜNEN,24
8264,verzeichnen,DIE LINKE,32
8265,Energieeffizienz,CDU/CSU,168
8266,Energieeffizienz,SPD,121
8267,Energieeffizienz,FDP,60
8268,Energieeffizienz,BÜNDNIS 90/DIE GRÜNEN,133
8269,Energieeffizienz,DIE LINKE,38
8270,angehören,CDU/CSU,45
8271,angehören,SPD,39
8272,angehören,FDP,14
8273,angehören,BÜNDNIS 90/DIE GRÜNEN,8
8274,angehören,DIE LINKE,10
8275,erstmals,CDU/CSU,115
8276,erstmals,SPD,40
8277,erstmals,FDP,91
8278,erstmals,BÜNDNIS 90/DIE GRÜNEN,22
8279,erstmals,DIE LINKE,27
8280,Joachim,CDU/CSU,5
8281,Joachim,SPD,5
8282,Joachim,FDP,10
8283,Joachim,BÜNDNIS 90/DIE GRÜNEN,4
8284,Joachim,DIE LINKE,2
8285,Vorfeld,CDU/CSU,112
8286,Vorfeld,SPD,65
8287,Vorfeld,FDP,38
8288,Vorfeld,BÜNDNIS 90/DIE GRÜNEN,36
8289,Vorfeld,DIE LINKE,31
8290,Rainer,CDU/CSU,12
8291,Rainer,SPD,18
8292,Rainer,FDP,19
8293,Rainer,BÜNDNIS 90/DIE GRÜNEN,14
8294,Rainer,DIE LINKE,1
8295,produzieren,CDU/CSU,61
8296,produzieren,SPD,53
8297,produzieren,FDP,34
8298,produzieren,BÜNDNIS 90/DIE GRÜNEN,37
8299,produzieren,DIE LINKE,37
8300,Finanzplanung,CDU/CSU,55
8301,Finanzplanung,SPD,59
8302,Finanzplanung,FDP,9
8303,Finanzplanung,BÜNDNIS 90/DIE GRÜNEN,24
8304,Finanzplanung,DIE LINKE,4
8305,Sommerpause,CDU/CSU,53
8306,Sommerpause,SPD,56
8307,Sommerpause,FDP,28
8308,Sommerpause,BÜNDNIS 90/DIE GRÜNEN,27
8309,Sommerpause,DIE LINKE,11
8310,Glaubwürdigkeit,CDU/CSU,76
8311,Glaubwürdigkeit,SPD,137
8312,Glaubwürdigkeit,FDP,36
8313,Glaubwürdigkeit,BÜNDNIS 90/DIE GRÜNEN,38
8314,Glaubwürdigkeit,DIE LINKE,18
8315,Tod,CDU/CSU,176
8316,Tod,SPD,113
8317,Tod,FDP,85
8318,Tod,BÜNDNIS 90/DIE GRÜNEN,71
8319,Tod,DIE LINKE,137
8320,Verwaltung,CDU/CSU,283
8321,Verwaltung,SPD,227
8322,Verwaltung,FDP,158
8323,Verwaltung,BÜNDNIS 90/DIE GRÜNEN,112
8324,Verwaltung,DIE LINKE,76
8325,seinerzeit,CDU/CSU,118
8326,seinerzeit,SPD,40
8327,seinerzeit,FDP,35
8328,seinerzeit,BÜNDNIS 90/DIE GRÜNEN,31
8329,seinerzeit,DIE LINKE,21
8330,unterstreichen,CDU/CSU,77
8331,unterstreichen,SPD,37
8332,unterstreichen,FDP,15
8333,unterstreichen,BÜNDNIS 90/DIE GRÜNEN,14
8334,unterstreichen,DIE LINKE,7
8335,kurzfristig,CDU/CSU,125
8336,kurzfristig,SPD,99
8337,kurzfristig,FDP,47
8338,kurzfristig,BÜNDNIS 90/DIE GRÜNEN,58
8339,kurzfristig,DIE LINKE,37
8340,kalt,CDU/CSU,75
8341,kalt,SPD,98
8342,kalt,FDP,63
8343,kalt,BÜNDNIS 90/DIE GRÜNEN,38
8344,kalt,DIE LINKE,36
8345,Lärm,CDU/CSU,155
8346,Lärm,SPD,91
8347,Lärm,FDP,51
8348,Lärm,BÜNDNIS 90/DIE GRÜNEN,88
8349,Lärm,DIE LINKE,107
8350,Regulierung,CDU/CSU,209
8351,Regulierung,SPD,100
8352,Regulierung,FDP,85
8353,Regulierung,BÜNDNIS 90/DIE GRÜNEN,62
8354,Regulierung,DIE LINKE,99
8355,Gesetzgebung,CDU/CSU,252
8356,Gesetzgebung,SPD,185
8357,Gesetzgebung,FDP,104
8358,Gesetzgebung,BÜNDNIS 90/DIE GRÜNEN,105
8359,Gesetzgebung,DIE LINKE,63
8360,SES,CDU/CSU,5
8361,SES,SPD,2
8362,SES,FDP,0
8363,SES,BÜNDNIS 90/DIE GRÜNEN,13
8364,SES,DIE LINKE,0
8365,Unabhängigkeit,CDU/CSU,80
8366,Unabhängigkeit,SPD,47
8367,Unabhängigkeit,FDP,49
8368,Unabhängigkeit,BÜNDNIS 90/DIE GRÜNEN,42
8369,Unabhängigkeit,DIE LINKE,54
8370,verfassungsrechtlich,CDU/CSU,132
8371,verfassungsrechtlich,SPD,96
8372,verfassungsrechtlich,FDP,49
8373,verfassungsrechtlich,BÜNDNIS 90/DIE GRÜNEN,84
8374,verfassungsrechtlich,DIE LINKE,39
8375,Verläßlichkeit,CDU/CSU,0
8376,Verläßlichkeit,SPD,0
8377,Verläßlichkeit,FDP,0
8378,Verläßlichkeit,BÜNDNIS 90/DIE GRÜNEN,0
8379,Verläßlichkeit,DIE LINKE,0
8380,offenkundig,CDU/CSU,53
8381,offenkundig,SPD,60
8382,offenkundig,FDP,19
8383,offenkundig,BÜNDNIS 90/DIE GRÜNEN,22
8384,offenkundig,DIE LINKE,40
8385,erfassen,CDU/CSU,37
8386,erfassen,SPD,27
8387,erfassen,FDP,13
8388,erfassen,BÜNDNIS 90/DIE GRÜNEN,12
8389,erfassen,DIE LINKE,10
8390,Element,CDU/CSU,115
8391,Element,SPD,75
8392,Element,FDP,72
8393,Element,BÜNDNIS 90/DIE GRÜNEN,39
8394,Element,DIE LINKE,32
8395,darlegen,CDU/CSU,42
8396,darlegen,SPD,23
8397,darlegen,FDP,12
8398,darlegen,BÜNDNIS 90/DIE GRÜNEN,16
8399,darlegen,DIE LINKE,3
8400,Reaktorsicherheit,CDU/CSU,3
8401,Reaktorsicherheit,SPD,20
8402,Reaktorsicherheit,FDP,11
8403,Reaktorsicherheit,BÜNDNIS 90/DIE GRÜNEN,5
8404,Reaktorsicherheit,DIE LINKE,4
8405,Wirtschafts,CDU/CSU,956
8406,Wirtschafts,SPD,634
8407,Wirtschafts,FDP,423
8408,Wirtschafts,BÜNDNIS 90/DIE GRÜNEN,409
8409,Wirtschafts,DIE LINKE,450
8410,Krankenhaus,CDU/CSU,92
8411,Krankenhaus,SPD,74
8412,Krankenhaus,FDP,19
8413,Krankenhaus,BÜNDNIS 90/DIE GRÜNEN,22
8414,Krankenhaus,DIE LINKE,49
8415,Uhl,CDU/CSU,29
8416,Uhl,SPD,33
8417,Uhl,FDP,7
8418,Uhl,BÜNDNIS 90/DIE GRÜNEN,38
8419,Uhl,DIE LINKE,7
8420,Johannes,CDU/CSU,14
8421,Johannes,SPD,11
8422,Johannes,FDP,6
8423,Johannes,BÜNDNIS 90/DIE GRÜNEN,5
8424,Johannes,DIE LINKE,5
8425,Flach,CDU/CSU,20
8426,Flach,SPD,84
8427,Flach,FDP,11
8428,Flach,BÜNDNIS 90/DIE GRÜNEN,40
8429,Flach,DIE LINKE,9
8430,Auskunft,CDU/CSU,56
8431,Auskunft,SPD,67
8432,Auskunft,FDP,22
8433,Auskunft,BÜNDNIS 90/DIE GRÜNEN,55
8434,Auskunft,DIE LINKE,40
8435,Gefühl,CDU/CSU,98
8436,Gefühl,SPD,71
8437,Gefühl,FDP,81
8438,Gefühl,BÜNDNIS 90/DIE GRÜNEN,53
8439,Gefühl,DIE LINKE,45
8440,de,CDU/CSU,264851
8441,de,SPD,210511
8442,de,FDP,126327
8443,de,BÜNDNIS 90/DIE GRÜNEN,120111
8444,de,DIE LINKE,120946
8445,Mangel,CDU/CSU,69
8446,Mangel,SPD,52
8447,Mangel,FDP,36
8448,Mangel,BÜNDNIS 90/DIE GRÜNEN,34
8449,Mangel,DIE LINKE,34
8450,vermissen,CDU/CSU,16
8451,vermissen,SPD,40
8452,vermissen,FDP,8
8453,vermissen,BÜNDNIS 90/DIE GRÜNEN,16
8454,vermissen,DIE LINKE,11
8455,Natur,CDU/CSU,284
8456,Natur,SPD,130
8457,Natur,FDP,139
8458,Natur,BÜNDNIS 90/DIE GRÜNEN,146
8459,Natur,DIE LINKE,113
8460,übertragen,CDU/CSU,103
8461,übertragen,SPD,68
8462,übertragen,FDP,35
8463,übertragen,BÜNDNIS 90/DIE GRÜNEN,49
8464,übertragen,DIE LINKE,36
8465,sozialdemokratisch,CDU/CSU,63
8466,sozialdemokratisch,SPD,121
8467,sozialdemokratisch,FDP,74
8468,sozialdemokratisch,BÜNDNIS 90/DIE GRÜNEN,3
8469,sozialdemokratisch,DIE LINKE,16
8470,Durchsetzung,CDU/CSU,79
8471,Durchsetzung,SPD,67
8472,Durchsetzung,FDP,38
8473,Durchsetzung,BÜNDNIS 90/DIE GRÜNEN,40
8474,Durchsetzung,DIE LINKE,53
8475,auftreten,CDU/CSU,52
8476,auftreten,SPD,53
8477,auftreten,FDP,31
8478,auftreten,BÜNDNIS 90/DIE GRÜNEN,23
8479,auftreten,DIE LINKE,17
8480,bewähren,CDU/CSU,11
8481,bewähren,SPD,2
8482,bewähren,FDP,2
8483,bewähren,BÜNDNIS 90/DIE GRÜNEN,1
8484,bewähren,DIE LINKE,2
8485,Bundesamt,CDU/CSU,128
8486,Bundesamt,SPD,117
8487,Bundesamt,FDP,63
8488,Bundesamt,BÜNDNIS 90/DIE GRÜNEN,53
8489,Bundesamt,DIE LINKE,61
8490,beurteilen,CDU/CSU,72
8491,beurteilen,SPD,59
8492,beurteilen,FDP,30
8493,beurteilen,BÜNDNIS 90/DIE GRÜNEN,23
8494,beurteilen,DIE LINKE,22
8495,Bahr,CDU/CSU,33
8496,Bahr,SPD,63
8497,Bahr,FDP,18
8498,Bahr,BÜNDNIS 90/DIE GRÜNEN,38
8499,Bahr,DIE LINKE,71
8500,glaubwürdig,CDU/CSU,87
8501,glaubwürdig,SPD,99
8502,glaubwürdig,FDP,55
8503,glaubwürdig,BÜNDNIS 90/DIE GRÜNEN,67
8504,glaubwürdig,DIE LINKE,62
8505,existieren,CDU/CSU,65
8506,existieren,SPD,63
8507,existieren,FDP,33
8508,existieren,BÜNDNIS 90/DIE GRÜNEN,31
8509,existieren,DIE LINKE,41
8510,Rechtsanspruch,CDU/CSU,54
8511,Rechtsanspruch,SPD,94
8512,Rechtsanspruch,FDP,30
8513,Rechtsanspruch,BÜNDNIS 90/DIE GRÜNEN,47
8514,Rechtsanspruch,DIE LINKE,62
8515,Vereinfachung,CDU/CSU,65
8516,Vereinfachung,SPD,23
8517,Vereinfachung,FDP,33
8518,Vereinfachung,BÜNDNIS 90/DIE GRÜNEN,12
8519,Vereinfachung,DIE LINKE,23
8520,ausstatten,CDU/CSU,11
8521,ausstatten,SPD,9
8522,ausstatten,FDP,8
8523,ausstatten,BÜNDNIS 90/DIE GRÜNEN,9
8524,ausstatten,DIE LINKE,3
8525,Rand,CDU/CSU,85
8526,Rand,SPD,87
8527,Rand,FDP,41
8528,Rand,BÜNDNIS 90/DIE GRÜNEN,39
8529,Rand,DIE LINKE,31
8530,starten,CDU/CSU,36
8531,starten,SPD,41
8532,starten,FDP,21
8533,starten,BÜNDNIS 90/DIE GRÜNEN,16
8534,starten,DIE LINKE,19
8535,zurückführen,CDU/CSU,27
8536,zurückführen,SPD,6
8537,zurückführen,FDP,8
8538,zurückführen,BÜNDNIS 90/DIE GRÜNEN,7
8539,zurückführen,DIE LINKE,3
8540,Vorbild,CDU/CSU,127
8541,Vorbild,SPD,88
8542,Vorbild,FDP,59
8543,Vorbild,BÜNDNIS 90/DIE GRÜNEN,47
8544,Vorbild,DIE LINKE,39
8545,durchschnittlich,CDU/CSU,113
8546,durchschnittlich,SPD,67
8547,durchschnittlich,FDP,63
8548,durchschnittlich,BÜNDNIS 90/DIE GRÜNEN,35
8549,durchschnittlich,DIE LINKE,91
8550,nützen,CDU/CSU,15
8551,nützen,SPD,19
8552,nützen,FDP,8
8553,nützen,BÜNDNIS 90/DIE GRÜNEN,7
8554,nützen,DIE LINKE,7
8555,aha,CDU/CSU,83
8556,aha,SPD,51
8557,aha,FDP,46
8558,aha,BÜNDNIS 90/DIE GRÜNEN,50
8559,aha,DIE LINKE,56
8560,Vielfalt,CDU/CSU,123
8561,Vielfalt,SPD,90
8562,Vielfalt,FDP,83
8563,Vielfalt,BÜNDNIS 90/DIE GRÜNEN,62
8564,Vielfalt,DIE LINKE,50
8565,Cent,CDU/CSU,115
8566,Cent,SPD,100
8567,Cent,FDP,54
8568,Cent,BÜNDNIS 90/DIE GRÜNEN,63
8569,Cent,DIE LINKE,90
8570,Ältere,CDU/CSU,91
8571,Ältere,SPD,109
8572,Ältere,FDP,78
8573,Ältere,BÜNDNIS 90/DIE GRÜNEN,26
8574,Ältere,DIE LINKE,32
8575,fachlich,CDU/CSU,83
8576,fachlich,SPD,81
8577,fachlich,FDP,65
