Buschmann,"DIE LINKE",9
Stimmung,CDU/CSU,45
Stimmung,SPD,45
Stimmung,FDP,15
Stimmung,"BÜNDNIS 90/DIE GRÜNEN",16
Stimmung,"DIE LINKE",19
Letzte,CDU/CSU,182
Letzte,SPD,111
Letzte,FDP,51
Letzte,"BÜNDNIS 90/DIE GRÜNEN",74
Letzte,"DIE LINKE",53
Bundesumweltminister,CDU/CSU,60
Bundesumweltminister,SPD,125
Bundesumweltminister,FDP,18
Bundesumweltminister,"BÜNDNIS 90/DIE GRÜNEN",44
Bundesumweltminister,"DIE LINKE",13
Leutheusser,CDU/CSU,9
Leutheusser,SPD,29
Leutheusser,FDP,19
Leutheusser,"BÜNDNIS 90/DIE GRÜNEN",15
Leutheusser,"DIE LINKE",13
einschätzen,CDU/CSU,18
einschätzen,SPD,13
einschätzen,FDP,5
einschätzen,"BÜNDNIS 90/DIE GRÜNEN",8
einschätzen,"DIE LINKE",17
föderal,CDU/CSU,65
föderal,SPD,30
föderal,FDP,20
föderal,"BÜNDNIS 90/DIE GRÜNEN",15
föderal,"DIE LINKE",16
beschweren,CDU/CSU,18
beschweren,SPD,10
beschweren,FDP,17
beschweren,"BÜNDNIS 90/DIE GRÜNEN",8
beschweren,"DIE LINKE",13
Budget,CDU/CSU,63
Budget,SPD,67
Budget,FDP,44
Budget,"BÜNDNIS 90/DIE GRÜNEN",37
Budget,"DIE LINKE",23
Winterstein,CDU/CSU,7
Winterstein,SPD,19
Winterstein,FDP,4
Winterstein,"BÜNDNIS 90/DIE GRÜNEN",2
Winterstein,"DIE LINKE",4
Steuervereinfachung,CDU/CSU,36
Steuervereinfachung,SPD,16
Steuervereinfachung,FDP,31
Steuervereinfachung,"BÜNDNIS 90/DIE GRÜNEN",15
Steuervereinfachung,"DIE LINKE",18
wegfallen,CDU/CSU,28
wegfallen,SPD,15
wegfallen,FDP,8
wegfallen,"BÜNDNIS 90/DIE GRÜNEN",6
wegfallen,"DIE LINKE",9
beschneiden,CDU/CSU,7
beschneiden,SPD,6
beschneiden,FDP,2
beschneiden,"BÜNDNIS 90/DIE GRÜNEN",6
beschneiden,"DIE LINKE",7
Brauer,CDU/CSU,9
Brauer,SPD,2
Brauer,FDP,2
Brauer,"BÜNDNIS 90/DIE GRÜNEN",1
Brauer,"DIE LINKE",0
VN,CDU/CSU,40
VN,SPD,18
VN,FDP,10
VN,"BÜNDNIS 90/DIE GRÜNEN",8
VN,"DIE LINKE",3
schärfen,CDU/CSU,56
schärfen,SPD,43
schärfen,FDP,30
schärfen,"BÜNDNIS 90/DIE GRÜNEN",35
schärfen,"DIE LINKE",51
mühsam,CDU/CSU,29
mühsam,SPD,29
mühsam,FDP,9
mühsam,"BÜNDNIS 90/DIE GRÜNEN",13
mühsam,"DIE LINKE",13
Fograscher,CDU/CSU,4
Fograscher,SPD,2
Fograscher,FDP,9
Fograscher,"BÜNDNIS 90/DIE GRÜNEN",1
Fograscher,"DIE LINKE",0
Blockade,CDU/CSU,46
Blockade,SPD,42
Blockade,FDP,39
Blockade,"BÜNDNIS 90/DIE GRÜNEN",67
Blockade,"DIE LINKE",40
Flüchtlingskonvention,CDU/CSU,15
Flüchtlingskonvention,SPD,10
Flüchtlingskonvention,FDP,2
Flüchtlingskonvention,"BÜNDNIS 90/DIE GRÜNEN",8
Flüchtlingskonvention,"DIE LINKE",7
Ilse,CDU/CSU,32
Ilse,SPD,3
Ilse,FDP,0
Ilse,"BÜNDNIS 90/DIE GRÜNEN",10
Ilse,"DIE LINKE",2
fragwürdig,CDU/CSU,23
fragwürdig,SPD,25
fragwürdig,FDP,15
fragwürdig,"BÜNDNIS 90/DIE GRÜNEN",41
fragwürdig,"DIE LINKE",26
Identität,CDU/CSU,50
Identität,SPD,48
Identität,FDP,19
Identität,"BÜNDNIS 90/DIE GRÜNEN",26
Identität,"DIE LINKE",20
Lobby,CDU/CSU,92
Lobby,SPD,172
Lobby,FDP,87
Lobby,"BÜNDNIS 90/DIE GRÜNEN",101
Lobby,"DIE LINKE",156
einlassen,CDU/CSU,15
einlassen,SPD,16
einlassen,FDP,7
einlassen,"BÜNDNIS 90/DIE GRÜNEN",8
einlassen,"DIE LINKE",9
Norwegen,CDU/CSU,38
Norwegen,SPD,41
Norwegen,FDP,30
Norwegen,"BÜNDNIS 90/DIE GRÜNEN",32
Norwegen,"DIE LINKE",25
inakzeptabel,CDU/CSU,28
inakzeptabel,SPD,19
inakzeptabel,FDP,11
inakzeptabel,"BÜNDNIS 90/DIE GRÜNEN",18
inakzeptabel,"DIE LINKE",54
importieren,CDU/CSU,15
importieren,SPD,5
importieren,FDP,11
importieren,"BÜNDNIS 90/DIE GRÜNEN",10
importieren,"DIE LINKE",9
motivieren,CDU/CSU,26
motivieren,SPD,9
motivieren,FDP,15
motivieren,"BÜNDNIS 90/DIE GRÜNEN",2
motivieren,"DIE LINKE",4
vorn,CDU/CSU,386
vorn,SPD,298
vorn,FDP,210
vorn,"BÜNDNIS 90/DIE GRÜNEN",156
vorn,"DIE LINKE",103
öfter,CDU/CSU,39
öfter,SPD,44
öfter,FDP,24
öfter,"BÜNDNIS 90/DIE GRÜNEN",19
öfter,"DIE LINKE",29
Humme,CDU/CSU,17
Humme,SPD,1
Humme,FDP,8
Humme,"BÜNDNIS 90/DIE GRÜNEN",0
Humme,"DIE LINKE",1
Landschaft,CDU/CSU,48
Landschaft,SPD,17
Landschaft,FDP,17
Landschaft,"BÜNDNIS 90/DIE GRÜNEN",23
Landschaft,"DIE LINKE",15
Staatsschuldenkrise,CDU/CSU,49
Staatsschuldenkrise,SPD,9
Staatsschuldenkrise,FDP,5
Staatsschuldenkrise,"BÜNDNIS 90/DIE GRÜNEN",6
Staatsschuldenkrise,"DIE LINKE",9
Fehlverhalten,CDU/CSU,23
Fehlverhalten,SPD,5
Fehlverhalten,FDP,21
Fehlverhalten,"BÜNDNIS 90/DIE GRÜNEN",7
Fehlverhalten,"DIE LINKE",12
Ungleichbehandlung,CDU/CSU,18
Ungleichbehandlung,SPD,16
Ungleichbehandlung,FDP,15
Ungleichbehandlung,"BÜNDNIS 90/DIE GRÜNEN",18
Ungleichbehandlung,"DIE LINKE",23
Himmel,CDU/CSU,38
Himmel,SPD,41
Himmel,FDP,15
Himmel,"BÜNDNIS 90/DIE GRÜNEN",17
Himmel,"DIE LINKE",25
Staatsanleihe,CDU/CSU,37
Staatsanleihe,SPD,31
Staatsanleihe,FDP,5
Staatsanleihe,"BÜNDNIS 90/DIE GRÜNEN",16
Staatsanleihe,"DIE LINKE",28
Begeisterung,CDU/CSU,47
Begeisterung,SPD,17
Begeisterung,FDP,10
Begeisterung,"BÜNDNIS 90/DIE GRÜNEN",14
Begeisterung,"DIE LINKE",7
einbauen,CDU/CSU,8
einbauen,SPD,9
einbauen,FDP,4
einbauen,"BÜNDNIS 90/DIE GRÜNEN",3
einbauen,"DIE LINKE",4
Beendigung,CDU/CSU,37
Beendigung,SPD,19
Beendigung,FDP,14
Beendigung,"BÜNDNIS 90/DIE GRÜNEN",24
Beendigung,"DIE LINKE",25
Fachausschuß,CDU/CSU,0
Fachausschuß,SPD,0
Fachausschuß,FDP,0
Fachausschuß,"BÜNDNIS 90/DIE GRÜNEN",0
Fachausschuß,"DIE LINKE",0
hindern,CDU/CSU,338
hindern,SPD,320
hindern,FDP,188
hindern,"BÜNDNIS 90/DIE GRÜNEN",222
hindern,"DIE LINKE",219
Hein,CDU/CSU,68
Hein,SPD,58
Hein,FDP,16
Hein,"BÜNDNIS 90/DIE GRÜNEN",43
Hein,"DIE LINKE",25
Existenzrecht,CDU/CSU,29
Existenzrecht,SPD,10
Existenzrecht,FDP,5
Existenzrecht,"BÜNDNIS 90/DIE GRÜNEN",2
Existenzrecht,"DIE LINKE",2
mehrmals,CDU/CSU,30
mehrmals,SPD,14
mehrmals,FDP,18
mehrmals,"BÜNDNIS 90/DIE GRÜNEN",15
mehrmals,"DIE LINKE",18
Baustelle,CDU/CSU,38
Baustelle,SPD,34
Baustelle,FDP,19
Baustelle,"BÜNDNIS 90/DIE GRÜNEN",19
Baustelle,"DIE LINKE",5
Öl,CDU/CSU,64
Öl,SPD,67
Öl,FDP,25
Öl,"BÜNDNIS 90/DIE GRÜNEN",103
Öl,"DIE LINKE",88
Referentenentwurf,CDU/CSU,22
Referentenentwurf,SPD,46
Referentenentwurf,FDP,6
Referentenentwurf,"BÜNDNIS 90/DIE GRÜNEN",20
Referentenentwurf,"DIE LINKE",14
Rednerpult,CDU/CSU,32
Rednerpult,SPD,17
Rednerpult,FDP,9
Rednerpult,"BÜNDNIS 90/DIE GRÜNEN",4
Rednerpult,"DIE LINKE",4
Spannung,CDU/CSU,84
Spannung,SPD,47
Spannung,FDP,21
Spannung,"BÜNDNIS 90/DIE GRÜNEN",31
Spannung,"DIE LINKE",23
Eskalation,CDU/CSU,24
Eskalation,SPD,12
Eskalation,FDP,9
Eskalation,"BÜNDNIS 90/DIE GRÜNEN",17
Eskalation,"DIE LINKE",24
Erzeugung,CDU/CSU,30
Erzeugung,SPD,26
Erzeugung,FDP,9
Erzeugung,"BÜNDNIS 90/DIE GRÜNEN",12
Erzeugung,"DIE LINKE",37
Erwerbstätige,CDU/CSU,48
Erwerbstätige,SPD,22
Erwerbstätige,FDP,29
Erwerbstätige,"BÜNDNIS 90/DIE GRÜNEN",5
Erwerbstätige,"DIE LINKE",29
Warnung,CDU/CSU,17
Warnung,SPD,21
Warnung,FDP,7
Warnung,"BÜNDNIS 90/DIE GRÜNEN",18
Warnung,"DIE LINKE",17
UNMIS,CDU/CSU,33
UNMIS,SPD,31
UNMIS,FDP,9
UNMIS,"BÜNDNIS 90/DIE GRÜNEN",18
UNMIS,"DIE LINKE",9
Erreichen,CDU/CSU,35
Erreichen,SPD,19
Erreichen,FDP,15
Erreichen,"BÜNDNIS 90/DIE GRÜNEN",13
Erreichen,"DIE LINKE",15
Erler,CDU/CSU,25
Erler,SPD,2
Erler,FDP,15
Erler,"BÜNDNIS 90/DIE GRÜNEN",6
Erler,"DIE LINKE",8
befristet,CDU/CSU,183
befristet,SPD,140
befristet,FDP,119
befristet,"BÜNDNIS 90/DIE GRÜNEN",78
befristet,"DIE LINKE",164
Erfurt,CDU/CSU,9
Erfurt,SPD,5
Erfurt,FDP,4
Erfurt,"BÜNDNIS 90/DIE GRÜNEN",5
Erfurt,"DIE LINKE",8
Solms,CDU/CSU,5
Solms,SPD,18
Solms,FDP,4
Solms,"BÜNDNIS 90/DIE GRÜNEN",14
Solms,"DIE LINKE",3
Sohn,CDU/CSU,23
Sohn,SPD,10
Sohn,FDP,3
Sohn,"BÜNDNIS 90/DIE GRÜNEN",8
Sohn,"DIE LINKE",10
robust,CDU/CSU,21
robust,SPD,13
robust,FDP,13
robust,"BÜNDNIS 90/DIE GRÜNEN",6
robust,"DIE LINKE",6
Skudelny,CDU/CSU,0
Skudelny,SPD,2
Skudelny,FDP,1
Skudelny,"BÜNDNIS 90/DIE GRÜNEN",0
Skudelny,"DIE LINKE",2
Transport,CDU/CSU,95
Transport,SPD,82
Transport,FDP,41
Transport,"BÜNDNIS 90/DIE GRÜNEN",63
Transport,"DIE LINKE",57
digital,CDU/CSU,80
digital,SPD,62
digital,FDP,65
digital,"BÜNDNIS 90/DIE GRÜNEN",36
digital,"DIE LINKE",45
Hahn,CDU/CSU,5
Hahn,SPD,12
Hahn,FDP,3
Hahn,"BÜNDNIS 90/DIE GRÜNEN",3
Hahn,"DIE LINKE",7
handlungsfähig,CDU/CSU,25
handlungsfähig,SPD,35
handlungsfähig,FDP,21
handlungsfähig,"BÜNDNIS 90/DIE GRÜNEN",12
handlungsfähig,"DIE LINKE",9
Waffenexport,CDU/CSU,4
Waffenexport,SPD,15
Waffenexport,FDP,1
Waffenexport,"BÜNDNIS 90/DIE GRÜNEN",10
Waffenexport,"DIE LINKE",56
lieben,CDU/CSU,309
lieben,SPD,259
lieben,FDP,136
lieben,"BÜNDNIS 90/DIE GRÜNEN",132
lieben,"DIE LINKE",143
abschalten,CDU/CSU,20
abschalten,SPD,11
abschalten,FDP,6
abschalten,"BÜNDNIS 90/DIE GRÜNEN",6
abschalten,"DIE LINKE",9
Toncar,CDU/CSU,7
Toncar,SPD,19
Toncar,FDP,2
Toncar,"BÜNDNIS 90/DIE GRÜNEN",8
Toncar,"DIE LINKE",9
tariflich,CDU/CSU,32
tariflich,SPD,17
tariflich,FDP,9
tariflich,"BÜNDNIS 90/DIE GRÜNEN",16
tariflich,"DIE LINKE",23
Kommunikation,CDU/CSU,107
Kommunikation,SPD,74
Kommunikation,FDP,49
Kommunikation,"BÜNDNIS 90/DIE GRÜNEN",41
Kommunikation,"DIE LINKE",33
Kommentar,CDU/CSU,33
Kommentar,SPD,37
Kommentar,FDP,10
Kommentar,"BÜNDNIS 90/DIE GRÜNEN",23
Kommentar,"DIE LINKE",8
zurückfahren,CDU/CSU,8
zurückfahren,SPD,6
zurückfahren,FDP,3
zurückfahren,"BÜNDNIS 90/DIE GRÜNEN",4
zurückfahren,"DIE LINKE",2
Empfänger,CDU/CSU,104
Empfänger,SPD,92
Empfänger,FDP,36
Empfänger,"BÜNDNIS 90/DIE GRÜNEN",54
Empfänger,"DIE LINKE",144
Thüringen,CDU/CSU,58
Thüringen,SPD,28
Thüringen,FDP,38
Thüringen,"BÜNDNIS 90/DIE GRÜNEN",12
Thüringen,"DIE LINKE",46
Kohle,CDU/CSU,135
Kohle,SPD,49
Kohle,FDP,74
Kohle,"BÜNDNIS 90/DIE GRÜNEN",134
Kohle,"DIE LINKE",96
Groth,CDU/CSU,6
Groth,SPD,6
Groth,FDP,2
Groth,"BÜNDNIS 90/DIE GRÜNEN",2
Groth,"DIE LINKE",1
ermutigen,CDU/CSU,41
ermutigen,SPD,27
ermutigen,FDP,15
ermutigen,"BÜNDNIS 90/DIE GRÜNEN",12
ermutigen,"DIE LINKE",9
Grindel,CDU/CSU,1
Grindel,SPD,31
Grindel,FDP,4
Grindel,"BÜNDNIS 90/DIE GRÜNEN",14
Grindel,"DIE LINKE",15
auszahlen,CDU/CSU,10
auszahlen,SPD,7
auszahlen,FDP,7
auszahlen,"BÜNDNIS 90/DIE GRÜNEN",2
auszahlen,"DIE LINKE",3
Grenzkontrolle,CDU/CSU,11
Grenzkontrolle,SPD,5
Grenzkontrolle,FDP,3
Grenzkontrolle,"BÜNDNIS 90/DIE GRÜNEN",10
Grenzkontrolle,"DIE LINKE",1
Pränataldiagnostik,CDU/CSU,3
Pränataldiagnostik,SPD,10
Pränataldiagnostik,FDP,7
Pränataldiagnostik,"BÜNDNIS 90/DIE GRÜNEN",8
Pränataldiagnostik,"DIE LINKE",4
zielgerichtet,CDU/CSU,54
zielgerichtet,SPD,26
zielgerichtet,FDP,25
zielgerichtet,"BÜNDNIS 90/DIE GRÜNEN",15
zielgerichtet,"DIE LINKE",9
Ausschussfassung,CDU/CSU,0
Ausschussfassung,SPD,0
Ausschussfassung,FDP,0
Ausschussfassung,"BÜNDNIS 90/DIE GRÜNEN",0
Ausschussfassung,"DIE LINKE",0
studieren,CDU/CSU,19
studieren,SPD,26
studieren,FDP,17
studieren,"BÜNDNIS 90/DIE GRÜNEN",13
studieren,"DIE LINKE",26
Ausschluß,CDU/CSU,0
Ausschluß,SPD,0
Ausschluß,FDP,0
Ausschluß,"BÜNDNIS 90/DIE GRÜNEN",0
Ausschluß,"DIE LINKE",0
lebenswert,CDU/CSU,21
lebenswert,SPD,17
lebenswert,FDP,9
lebenswert,"BÜNDNIS 90/DIE GRÜNEN",16
lebenswert,"DIE LINKE",4
Menschenwürde,CDU/CSU,28
Menschenwürde,SPD,20
Menschenwürde,FDP,12
Menschenwürde,"BÜNDNIS 90/DIE GRÜNEN",21
Menschenwürde,"DIE LINKE",17
quantitativ,CDU/CSU,31
quantitativ,SPD,16
quantitativ,FDP,19
quantitativ,"BÜNDNIS 90/DIE GRÜNEN",9
quantitativ,"DIE LINKE",13
radikal,CDU/CSU,64
radikal,SPD,69
radikal,FDP,28
radikal,"BÜNDNIS 90/DIE GRÜNEN",43
radikal,"DIE LINKE",57
strukturschwach,CDU/CSU,25
strukturschwach,SPD,31
strukturschwach,FDP,10
strukturschwach,"BÜNDNIS 90/DIE GRÜNEN",15
strukturschwach,"DIE LINKE",17
Eigenschaft,CDU/CSU,25
Eigenschaft,SPD,18
Eigenschaft,FDP,8
Eigenschaft,"BÜNDNIS 90/DIE GRÜNEN",16
Eigenschaft,"DIE LINKE",10
Kinderschutz,CDU/CSU,40
Kinderschutz,SPD,30
Kinderschutz,FDP,23
Kinderschutz,"BÜNDNIS 90/DIE GRÜNEN",21
Kinderschutz,"DIE LINKE",16
verhelfen,CDU/CSU,20
verhelfen,SPD,14
verhelfen,FDP,12
verhelfen,"BÜNDNIS 90/DIE GRÜNEN",12
verhelfen,"DIE LINKE",4
Zusatzbeiträge,CDU/CSU,26
Zusatzbeiträge,SPD,55
Zusatzbeiträge,FDP,25
Zusatzbeiträge,"BÜNDNIS 90/DIE GRÜNEN",19
Zusatzbeiträge,"DIE LINKE",37
Meierhofer,CDU/CSU,2
Meierhofer,SPD,9
Meierhofer,FDP,0
Meierhofer,"BÜNDNIS 90/DIE GRÜNEN",13
Meierhofer,"DIE LINKE",6
Verzögerung,CDU/CSU,30
Verzögerung,SPD,21
Verzögerung,FDP,18
Verzögerung,"BÜNDNIS 90/DIE GRÜNEN",24
Verzögerung,"DIE LINKE",20
Tatbestand,CDU/CSU,29
Tatbestand,SPD,24
Tatbestand,FDP,8
Tatbestand,"BÜNDNIS 90/DIE GRÜNEN",11
Tatbestand,"DIE LINKE",9
Meer,CDU/CSU,88
Meer,SPD,72
Meer,FDP,66
Meer,"BÜNDNIS 90/DIE GRÜNEN",39
Meer,"DIE LINKE",41
Medikament,CDU/CSU,74
Medikament,SPD,76
Medikament,FDP,24
Medikament,"BÜNDNIS 90/DIE GRÜNEN",37
Medikament,"DIE LINKE",60
Schwabe,CDU/CSU,21
Schwabe,SPD,5
Schwabe,FDP,8
Schwabe,"BÜNDNIS 90/DIE GRÜNEN",4
Schwabe,"DIE LINKE",4
bürgerschaftlichen,CDU/CSU,14
bürgerschaftlichen,SPD,23
bürgerschaftlichen,FDP,9
bürgerschaftlichen,"BÜNDNIS 90/DIE GRÜNEN",8
bürgerschaftlichen,"DIE LINKE",7
Tarifpartner,CDU/CSU,81
Tarifpartner,SPD,8
Tarifpartner,FDP,47
Tarifpartner,"BÜNDNIS 90/DIE GRÜNEN",14
Tarifpartner,"DIE LINKE",2
Positive,CDU/CSU,46
Positive,SPD,29
Positive,FDP,16
Positive,"BÜNDNIS 90/DIE GRÜNEN",15
Positive,"DIE LINKE",11
Schriftführer,CDU/CSU,1
Schriftführer,SPD,1
Schriftführer,FDP,0
Schriftführer,"BÜNDNIS 90/DIE GRÜNEN",1
Schriftführer,"DIE LINKE",0
kontrovers,CDU/CSU,30
kontrovers,SPD,16
kontrovers,FDP,10
kontrovers,"BÜNDNIS 90/DIE GRÜNEN",7
kontrovers,"DIE LINKE",6
Vertreibung,CDU/CSU,74
Vertreibung,SPD,51
Vertreibung,FDP,44
Vertreibung,"BÜNDNIS 90/DIE GRÜNEN",37
Vertreibung,"DIE LINKE",47
Dokument,CDU/CSU,84
Dokument,SPD,49
Dokument,FDP,49
Dokument,"BÜNDNIS 90/DIE GRÜNEN",39
Dokument,"DIE LINKE",35
aufwerfen,CDU/CSU,7
aufwerfen,SPD,6
aufwerfen,FDP,2
aufwerfen,"BÜNDNIS 90/DIE GRÜNEN",5
aufwerfen,"DIE LINKE",1
Differenz,CDU/CSU,84
Differenz,SPD,49
Differenz,FDP,33
Differenz,"BÜNDNIS 90/DIE GRÜNEN",32
Differenz,"DIE LINKE",45
Zimmer,CDU/CSU,19
Zimmer,SPD,32
Zimmer,FDP,3
Zimmer,"BÜNDNIS 90/DIE GRÜNEN",24
Zimmer,"DIE LINKE",14
Marlies,CDU/CSU,1
Marlies,SPD,0
Marlies,FDP,0
Marlies,"BÜNDNIS 90/DIE GRÜNEN",0
Marlies,"DIE LINKE",1
Philip,CDU/CSU,12
Philip,SPD,15
Philip,FDP,22
Philip,"BÜNDNIS 90/DIE GRÜNEN",13
Philip,"DIE LINKE",9
Zielgruppe,CDU/CSU,26
Zielgruppe,SPD,25
Zielgruppe,FDP,16
Zielgruppe,"BÜNDNIS 90/DIE GRÜNEN",9
Zielgruppe,"DIE LINKE",4
Schifffahrtsverwaltung,CDU/CSU,36
Schifffahrtsverwaltung,SPD,36
Schifffahrtsverwaltung,FDP,13
Schifffahrtsverwaltung,"BÜNDNIS 90/DIE GRÜNEN",9
Schifffahrtsverwaltung,"DIE LINKE",8
Geheimnis,CDU/CSU,37
Geheimnis,SPD,27
Geheimnis,FDP,27
Geheimnis,"BÜNDNIS 90/DIE GRÜNEN",21
Geheimnis,"DIE LINKE",21
auftauchen,CDU/CSU,10
auftauchen,SPD,14
auftauchen,FDP,3
auftauchen,"BÜNDNIS 90/DIE GRÜNEN",7
auftauchen,"DIE LINKE",13
Bewerber,CDU/CSU,44
Bewerber,SPD,55
Bewerber,FDP,31
Bewerber,"BÜNDNIS 90/DIE GRÜNEN",14
Bewerber,"DIE LINKE",32
Maastricht,CDU/CSU,43
Maastricht,SPD,8
Maastricht,FDP,19
Maastricht,"BÜNDNIS 90/DIE GRÜNEN",10
Maastricht,"DIE LINKE",3
widerspiegeln,CDU/CSU,15
widerspiegeln,SPD,9
widerspiegeln,FDP,14
widerspiegeln,"BÜNDNIS 90/DIE GRÜNEN",7
widerspiegeln,"DIE LINKE",5
Stufe,CDU/CSU,82
Stufe,SPD,64
Stufe,FDP,38
Stufe,"BÜNDNIS 90/DIE GRÜNEN",36
Stufe,"DIE LINKE",27
Stromnetz,CDU/CSU,19
Stromnetz,SPD,7
Stromnetz,FDP,9
Stromnetz,"BÜNDNIS 90/DIE GRÜNEN",24
Stromnetz,"DIE LINKE",13
Betracht,CDU/CSU,149
Betracht,SPD,57
Betracht,FDP,69
Betracht,"BÜNDNIS 90/DIE GRÜNEN",29
Betracht,"DIE LINKE",39
werten,CDU/CSU,288
werten,SPD,186
werten,FDP,101
werten,"BÜNDNIS 90/DIE GRÜNEN",124
werten,"DIE LINKE",97
verbergen,CDU/CSU,11
verbergen,SPD,17
verbergen,FDP,2
verbergen,"BÜNDNIS 90/DIE GRÜNEN",4
verbergen,"DIE LINKE",6
Paradigmenwechsel,CDU/CSU,36
Paradigmenwechsel,SPD,18
Paradigmenwechsel,FDP,28
Paradigmenwechsel,"BÜNDNIS 90/DIE GRÜNEN",5
Paradigmenwechsel,"DIE LINKE",10
skandalös,CDU/CSU,12
skandalös,SPD,24
skandalös,FDP,3
skandalös,"BÜNDNIS 90/DIE GRÜNEN",20
skandalös,"DIE LINKE",50
Strang,CDU/CSU,27
Strang,SPD,19
Strang,FDP,15
Strang,"BÜNDNIS 90/DIE GRÜNEN",21
Strang,"DIE LINKE",9
Lindemann,CDU/CSU,2
Lindemann,SPD,6
Lindemann,FDP,1
Lindemann,"BÜNDNIS 90/DIE GRÜNEN",3
Lindemann,"DIE LINKE",1
Bünd,CDU/CSU,413
Bünd,SPD,253
Bünd,FDP,220
Bünd,"BÜNDNIS 90/DIE GRÜNEN",139
Bünd,"DIE LINKE",164
Besondere,CDU/CSU,46
Besondere,SPD,20
Besondere,FDP,17
Besondere,"BÜNDNIS 90/DIE GRÜNEN",20
Besondere,"DIE LINKE",10
bestmöglich,CDU/CSU,40
bestmöglich,SPD,22
bestmöglich,FDP,22
bestmöglich,"BÜNDNIS 90/DIE GRÜNEN",17
bestmöglich,"DIE LINKE",21
Liebich,CDU/CSU,14
Liebich,SPD,1
Liebich,FDP,4
Liebich,"BÜNDNIS 90/DIE GRÜNEN",8
Liebich,"DIE LINKE",1
Osteuropa,CDU/CSU,28
Osteuropa,SPD,17
Osteuropa,FDP,7
Osteuropa,"BÜNDNIS 90/DIE GRÜNEN",9
Osteuropa,"DIE LINKE",10
Atomgesetz,CDU/CSU,13
Atomgesetz,SPD,50
Atomgesetz,FDP,32
Atomgesetz,"BÜNDNIS 90/DIE GRÜNEN",38
Atomgesetz,"DIE LINKE",7
Beschreibung,CDU/CSU,23
Beschreibung,SPD,32
Beschreibung,FDP,11
Beschreibung,"BÜNDNIS 90/DIE GRÜNEN",12
Beschreibung,"DIE LINKE",14
nis,CDU/CSU,11887
nis,SPD,11372
nis,FDP,5498
nis,"BÜNDNIS 90/DIE GRÜNEN",5821
nis,"DIE LINKE",5390
Bundesgesundheitsministerium,CDU/CSU,8
Bundesgesundheitsministerium,SPD,5
Bundesgesundheitsministerium,FDP,7
Bundesgesundheitsministerium,"BÜNDNIS 90/DIE GRÜNEN",7
Bundesgesundheitsministerium,"DIE LINKE",3
Inland,CDU/CSU,36
Inland,SPD,31
Inland,FDP,24
Inland,"BÜNDNIS 90/DIE GRÜNEN",21
Inland,"DIE LINKE",25
anstellen,CDU/CSU,33
anstellen,SPD,23
anstellen,FDP,11
anstellen,"BÜNDNIS 90/DIE GRÜNEN",10
anstellen,"DIE LINKE",10
integriert,CDU/CSU,93
integriert,SPD,66
integriert,FDP,42
integriert,"BÜNDNIS 90/DIE GRÜNEN",47
integriert,"DIE LINKE",20
Steuersatz,CDU/CSU,27
Steuersatz,SPD,21
Steuersatz,FDP,13
Steuersatz,"BÜNDNIS 90/DIE GRÜNEN",7
Steuersatz,"DIE LINKE",19
Windenergie,CDU/CSU,31
Windenergie,SPD,13
Windenergie,FDP,4
Windenergie,"BÜNDNIS 90/DIE GRÜNEN",32
Windenergie,"DIE LINKE",11
anrechnen,CDU/CSU,2
anrechnen,SPD,6
anrechnen,FDP,2
anrechnen,"BÜNDNIS 90/DIE GRÜNEN",3
anrechnen,"DIE LINKE",4
Forscher,CDU/CSU,34
Forscher,SPD,39
Forscher,FDP,19
Forscher,"BÜNDNIS 90/DIE GRÜNEN",16
Forscher,"DIE LINKE",17
mündig,CDU/CSU,54
mündig,SPD,16
mündig,FDP,13
mündig,"BÜNDNIS 90/DIE GRÜNEN",14
mündig,"DIE LINKE",22
überholen,CDU/CSU,7
überholen,SPD,5
überholen,FDP,1
überholen,"BÜNDNIS 90/DIE GRÜNEN",1
überholen,"DIE LINKE",0
unstrittig,CDU/CSU,52
unstrittig,SPD,22
unstrittig,FDP,15
unstrittig,"BÜNDNIS 90/DIE GRÜNEN",11
unstrittig,"DIE LINKE",13
Binninger,CDU/CSU,2
Binninger,SPD,13
Binninger,FDP,2
Binninger,"BÜNDNIS 90/DIE GRÜNEN",22
Binninger,"DIE LINKE",4
Arndt,CDU/CSU,9
Arndt,SPD,2
Arndt,FDP,2
Arndt,"BÜNDNIS 90/DIE GRÜNEN",1
Arndt,"DIE LINKE",0
gegeneinander,CDU/CSU,39
gegeneinander,SPD,35
gegeneinander,FDP,22
gegeneinander,"BÜNDNIS 90/DIE GRÜNEN",12
gegeneinander,"DIE LINKE",22
Binder,CDU/CSU,1
Binder,SPD,1
Binder,FDP,4
Binder,"BÜNDNIS 90/DIE GRÜNEN",0
Binder,"DIE LINKE",0
Rudolf,CDU/CSU,2
Rudolf,SPD,5
Rudolf,FDP,0
Rudolf,"BÜNDNIS 90/DIE GRÜNEN",2
Rudolf,"DIE LINKE",4
Bemühen,CDU/CSU,41
Bemühen,SPD,22
Bemühen,FDP,10
Bemühen,"BÜNDNIS 90/DIE GRÜNEN",6
Bemühen,"DIE LINKE",10
formal,CDU/CSU,52
formal,SPD,35
formal,FDP,24
formal,"BÜNDNIS 90/DIE GRÜNEN",18
formal,"DIE LINKE",18
ungleich,CDU/CSU,26
ungleich,SPD,33
ungleich,FDP,19
ungleich,"BÜNDNIS 90/DIE GRÜNEN",23
